char_freq_!,word_freq_remove,char_freq_$,capital_run_length_average,word_freq_your,word_freq_free,capital_run_length_longest,capital_run_length_total,word_freq_hp,word_freq_our,word_freq_money,word_freq_000,word_freq_you,word_freq_george,Class
0.155,0.0,0.233,3.625,1.66,0.59,54,504,0.0,1.66,0.83,0.47,4.51,0.0,1
0.271,0.43,0.243,6.395,1.13,0.78,583,1375,0.0,0.43,0.17,0.95,2.43,0.0,1
0.994,0.4,0.391,3.176,1.92,0.1,56,1042,0.0,0.6,0.3,0.0,2.22,0.0,1
0.647,0.22,0.0,1.869,0.22,0.22,21,215,0.0,0.0,0.0,0.0,2.03,0.0,1
0.334,0.2,0.174,6.896,1.0,0.0,669,1200,0.0,0.2,0.2,0.1,2.2,0.0,1
0.845,0.49,0.195,7.205,0.99,0.49,47,281,0.0,0.0,0.0,0.0,3.46,0.0,1
0.233,0.65,0.0,2.5,0.0,0.65,23,135,0.0,0.65,0.0,0.0,4.6,0.0,1
0.331,0.0,0.11,3.897,1.88,1.25,30,152,0.0,1.25,0.0,0.62,0.62,0.0,1
0.564,0.9,0.0,2.818,2.72,0.0,19,62,0.0,0.0,0.9,0.0,1.81,0.0,1
0.044,0.29,0.0,1.559,1.16,1.16,24,145,0.0,0.0,0.0,0.0,2.33,0.0,1
0.269,0.0,0.0,4.18,1.91,0.0,45,464,0.0,0.0,0.47,0.0,0.47,0.0,1
0.268,0.0,0.15,6.761,0.81,0.19,195,3313,0.0,0.05,0.57,1.14,3.56,0.0,1
0.273,0.0,0.15,6.789,0.81,0.19,195,3327,0.0,0.05,0.57,1.14,3.56,0.0,1
2.001,0.0,0.093,3.706,3.07,0.0,63,341,0.0,0.27,0.0,0.0,1.67,0.0,1
0.0,0.0,0.354,4.047,0.0,0.0,29,85,0.0,0.0,0.0,0.0,0.0,0.0,1
0.013,0.0,0.065,2.11,1.35,0.17,46,3220,0.0,0.07,0.17,0.1,0.81,0.0,1
0.271,0.08,0.191,4.904,0.9,0.0,264,667,0.0,0.08,0.41,0.16,2.89,0.0,1
0.085,0.0,0.128,2.484,2.19,0.27,20,164,0.0,1.09,0.54,0.0,2.46,0.0,1
0.765,0.19,0.316,6.652,1.38,0.98,76,632,0.0,0.0,1.38,0.0,2.56,0.0,1
0.203,0.0,0.0,1.956,1.28,0.0,10,45,0.0,3.84,0.0,0.0,2.56,0.0,1
0.069,0.0,0.221,3.426,1.49,0.03,72,819,0.0,0.14,0.18,0.33,4.38,0.0,1
0.198,0.0,0.198,3.857,0.0,0.0,25,81,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.094,4.111,1.96,0.78,20,222,0.0,1.17,0.78,0.0,1.56,0.0,1
0.222,0.34,0.0,6.978,2.38,2.04,56,328,0.0,0.68,0.34,0.0,4.76,0.0,1
0.0,0.0,0.0,4.5,2.12,0.0,26,45,0.0,0.0,0.0,0.0,4.25,0.0,1
0.594,0.0,0.0,5.683,0.48,0.64,128,557,0.0,1.45,0.0,0.0,0.8,0.0,1
1.282,0.0,0.094,3.725,3.09,0.0,63,339,0.0,0.28,0.0,0.0,1.69,0.0,1
0.103,0.61,0.051,6.125,0.92,0.3,64,343,0.0,0.3,0.0,0.0,1.84,0.0,1
0.0,0.0,0.0,4.333,0.0,0.0,13,78,0.0,0.0,1.88,0.0,1.88,0.0,1
0.537,0.0,0.0,2.777,0.0,0.0,12,25,0.0,0.0,6.66,0.0,6.66,0.0,1
0.0,0.0,0.0,4.333,0.0,0.0,13,78,0.0,0.0,1.88,0.0,1.88,0.0,1
0.537,0.0,0.0,2.777,0.0,0.0,12,25,0.0,0.0,6.66,0.0,6.66,0.0,1
0.0,0.0,0.0,4.333,0.0,0.0,13,78,0.0,0.0,1.88,0.0,1.88,0.0,1
0.537,0.0,0.0,2.777,0.0,0.0,12,25,0.0,0.0,6.66,0.0,6.66,0.0,1
0.016,0.1,0.066,2.104,0.0,0.0,29,381,0.0,0.21,0.0,0.74,0.0,0.0,1
0.486,1.15,0.347,1.608,0.76,0.38,6,74,0.0,0.0,0.0,1.92,4.61,0.0,1
1.089,0.68,0.242,3.488,0.68,0.0,60,157,0.0,0.68,0.0,1.36,4.1,0.0,1
0.373,0.0,0.149,7.233,5.18,0.0,71,217,0.0,1.03,0.0,0.0,2.59,0.0,1
0.0,0.0,0.099,16.418,1.25,0.0,158,903,0.0,0.0,0.17,0.0,3.21,0.0,1
0.684,0.0,0.0,3.0,1.33,1.33,12,69,0.0,0.0,0.0,0.0,0.0,0.0,1
0.14,0.0,0.0,6.693,1.1,0.0,49,328,0.0,0.82,0.0,0.0,0.82,0.0,1
3.427,0.0,0.0,2.678,0.0,0.0,12,75,0.0,0.0,0.0,0.0,2.19,0.0,1
0.257,0.0,0.032,3.689,3.38,0.0,69,535,0.0,0.36,0.09,0.36,2.01,0.0,1
0.104,0.0,0.229,3.705,1.72,0.61,54,478,0.0,1.59,0.98,0.49,4.55,0.0,1
0.104,0.0,0.229,3.705,1.72,0.61,54,478,0.0,1.59,0.98,0.49,4.55,0.0,1
0.176,0.0,0.352,3.857,0.0,0.0,25,81,0.0,0.0,0.0,0.0,0.0,0.0,1
0.414,0.13,0.021,5.955,0.53,0.0,65,667,0.0,0.26,1.46,0.0,3.98,0.0,1
0.029,0.0,0.014,4.192,3.38,0.0,48,566,0.0,0.36,0.09,0.36,1.27,0.0,1
0.261,0.0,0.0,5.666,2.31,1.54,56,272,0.0,0.38,0.38,0.0,5.4,0.0,1
0.0,0.0,0.088,6.718,0.0,0.0,33,215,0.0,1.01,0.0,0.0,0.0,0.0,1
0.095,0.0,0.478,5.038,2.65,0.0,60,131,0.0,0.53,0.0,1.59,2.65,0.0,1
0.434,0.23,0.197,8.026,0.35,2.14,283,1509,0.0,1.18,0.11,0.59,1.9,0.0,1
0.24,0.0,0.24,3.414,2.5,0.0,25,140,0.0,1.07,0.0,1.42,2.85,0.0,1
0.232,0.0,0.066,20.432,0.57,0.57,213,1655,0.0,0.0,0.0,0.0,0.19,0.0,1
0.336,0.1,0.16,6.758,1.72,0.91,494,1426,0.0,0.4,0.2,0.4,1.72,0.0,1
0.381,0.0,0.496,7.192,1.36,0.23,543,2424,0.0,0.15,0.46,0.5,3.16,0.0,1
1.178,0.0,0.107,3.613,3.54,0.0,63,318,0.0,0.32,0.0,0.0,1.29,0.0,1
0.336,0.1,0.16,6.758,1.72,0.91,494,1426,0.0,0.4,0.2,0.4,1.72,0.0,1
0.403,0.25,0.117,7.484,0.42,0.25,669,1407,0.0,0.85,0.08,0.85,1.61,0.0,1
5.836,0.0,1.31,5.792,1.09,0.0,54,753,0.0,0.29,0.09,0.0,3.67,0.0,1
0.0,0.0,0.0,1.416,1.92,0.0,6,17,0.0,0.0,0.0,0.0,1.92,0.0,1
0.352,0.1,0.16,6.918,1.72,0.91,494,1439,0.0,0.4,0.2,0.4,1.72,0.0,1
0.926,0.0,0.0,3.558,0.0,1.26,25,121,0.0,1.26,0.0,0.0,0.0,0.0,1
0.238,0.0,0.0,4.333,0.0,1.61,11,104,0.0,0.0,0.0,0.0,0.0,0.0,1
0.502,0.08,0.157,7.24,0.5,1.6,292,2049,0.0,0.84,0.08,0.42,1.6,0.0,1
0.518,0.08,0.157,7.277,0.5,1.61,292,2045,0.0,0.84,0.08,0.42,1.52,0.0,1
0.176,1.05,0.176,2.05,1.05,0.0,6,41,0.0,1.05,0.0,2.1,3.15,0.0,1
1.023,0.0,1.023,3.485,0.0,1.25,25,122,0.0,1.25,0.0,0.0,0.0,0.0,1
0.31,0.09,0.155,6.813,1.66,0.87,494,1458,0.0,0.39,0.19,0.39,1.66,0.0,1
0.208,0.0,0.416,3.95,0.0,0.0,23,79,0.0,0.0,0.0,1.11,0.0,0.0,1
0.086,0.0,0.086,4.166,1.67,1.11,18,125,0.0,0.55,0.0,0.55,1.67,0.0,1
0.045,0.29,0.045,12.2,0.89,0.0,163,488,0.0,0.59,0.0,0.0,4.16,0.0,1
0.925,0.0,0.231,5.833,1.8,1.14,47,595,0.0,0.32,0.49,0.0,3.6,0.0,1
0.728,0.0,0.08,6.612,3.89,3.89,129,205,0.0,1.29,0.0,0.0,3.24,0.0,1
0.26,0.0,0.086,1.117,1.93,0.96,4,38,0.0,0.0,0.0,0.0,5.79,0.0,1
3.79,0.0,0.0,4.833,0.0,1.85,29,87,0.0,0.0,0.0,1.85,1.85,0.0,1
0.057,0.38,0.057,7.121,1.16,0.38,70,235,0.0,0.38,0.0,0.0,2.72,0.0,1
0.177,0.42,0.221,8.777,2.12,0.0,54,553,0.0,0.42,0.42,0.0,2.55,0.0,1
0.0,0.0,0.097,3.23,0.3,0.0,77,210,0.0,0.0,0.0,0.6,0.3,0.0,1
0.563,0.37,0.165,3.106,0.93,1.12,34,292,0.0,1.68,0.0,0.0,3.18,0.0,1
0.164,0.0,0.0,1.076,0.91,0.0,4,42,0.0,0.91,0.0,0.0,3.21,0.0,1
0.178,0.36,0.0,2.446,2.18,0.0,11,115,0.0,1.82,0.0,0.72,2.91,0.0,1
0.561,0.0,0.0,2.166,3.73,0.0,23,65,0.0,0.0,0.0,0.0,0.93,0.0,1
0.345,0.09,0.515,5.632,1.27,0.26,134,2501,0.0,0.13,0.52,0.32,2.75,0.0,1
0.053,1.34,0.0,2.036,1.0,0.67,12,167,0.0,0.0,0.0,0.0,0.67,0.0,1
0.0,0.0,1.611,7.549,0.06,0.0,278,3752,0.0,0.13,0.0,0.0,0.2,0.0,1
0.872,0.0,0.0,2.2,0.0,3.38,5,11,0.0,0.0,0.0,0.0,3.38,0.0,1
7.333,0.0,0.0,1.666,0.0,0.0,5,15,0.0,0.0,0.0,0.0,4.34,0.0,1
0.083,0.0,0.05,3.075,1.64,0.14,60,326,0.0,0.0,0.14,0.0,3.14,0.0,1
0.102,0.0,0.224,3.656,1.8,0.6,54,479,0.0,1.44,0.96,0.72,4.45,0.0,1
0.941,0.0,0.067,2.329,2.19,2.63,28,226,0.0,0.43,0.0,0.0,1.75,0.0,1
0.21,0.45,0.0,2.368,0.45,0.0,14,135,0.0,0.45,0.0,0.0,1.8,0.0,1
0.42,0.0,0.046,2.228,1.46,0.58,34,234,0.0,0.29,0.0,0.0,2.04,0.0,1
0.042,0.0,0.042,2.351,0.73,0.24,69,254,0.0,1.34,0.0,0.0,2.33,0.0,1
0.109,0.0,0.0,2.825,0.66,0.66,34,113,0.0,0.66,0.0,0.0,1.0,0.0,1
2.295,0.0,0.218,5.166,1.86,0.0,28,155,0.0,0.0,0.0,0.0,2.48,0.0,1
0.443,0.52,0.402,2.41,1.56,0.0,19,241,0.0,0.78,0.0,0.52,2.08,0.0,1
0.0,0.0,0.0,1.379,1.44,0.0,7,40,0.0,2.89,0.0,0.0,2.17,0.0,1
2.695,0.0,0.0,2.315,1.63,4.91,12,44,0.0,0.0,0.0,0.0,3.27,0.0,1
0.378,0.26,0.0,13.82,0.52,0.26,104,1078,0.0,0.26,0.0,0.0,0.0,0.0,1
0.0,0.0,3.26,2.444,0.0,0.0,10,44,0.0,0.0,0.0,0.0,0.0,0.0,1
0.082,0.25,0.041,1.89,1.01,0.5,18,225,0.0,0.5,0.0,0.0,1.52,0.0,1
0.407,0.0,0.997,3.417,2.75,0.0,49,270,0.0,0.0,0.25,1.25,3.0,0.0,1
0.061,0.35,0.0,2.302,2.47,0.7,21,99,0.0,0.0,0.7,0.0,2.12,0.0,1
0.179,0.0,0.0,3.702,3.72,0.0,53,174,0.0,2.48,0.0,0.0,2.48,0.0,1
0.514,0.51,0.434,2.441,1.54,0.0,19,249,0.0,0.77,0.0,0.77,1.8,0.0,1
0.99,0.0,0.0,1.666,2.98,0.0,12,60,0.0,0.74,0.0,0.0,6.71,0.0,1
0.0,0.0,0.188,3.545,0.0,0.0,21,78,0.0,0.0,0.0,0.0,0.0,0.0,1
0.391,0.02,0.868,5.783,1.46,0.16,193,3210,0.0,0.09,0.51,1.03,3.23,0.0,1
0.769,1.56,0.0,2.125,0.0,1.56,12,34,0.0,0.0,0.0,0.0,0.0,0.0,1
1.647,0.0,0.0,1.0,0.0,1.4,1,13,0.0,0.0,0.0,0.0,0.0,0.0,1
0.171,0.0,0.342,3.809,0.0,0.0,24,80,0.0,0.0,0.0,0.0,0.0,0.0,1
0.152,0.19,0.0,1.357,1.18,0.0,19,148,0.0,0.0,0.19,0.0,2.36,0.0,1
0.156,0.0,0.0,1.394,1.44,0.0,6,159,0.0,0.14,0.0,0.0,3.31,0.0,1
0.046,0.17,0.03,4.259,0.17,0.0,85,3318,3.37,0.0,0.0,0.17,0.0,0.0,1
0.488,0.5,0.157,8.55,0.7,0.1,669,1351,0.0,0.8,0.1,0.6,1.31,0.0,1
0.797,0.0,0.885,9.29,0.63,0.0,75,288,0.0,0.0,0.0,0.0,0.0,0.0,1
0.936,0.0,0.0,4.586,0.0,1.29,24,133,0.0,1.29,0.0,0.0,2.59,0.0,1
2.865,0.0,0.301,5.037,1.69,0.0,23,136,0.0,0.0,0.0,0.0,2.54,0.0,1
0.458,0.76,0.499,2.455,1.79,0.0,19,248,0.0,0.76,0.0,0.76,1.53,0.0,1
0.0,0.0,0.353,3.904,0.0,0.0,12,82,0.0,0.0,0.0,0.0,3.19,0.0,1
0.403,0.25,0.117,7.484,0.42,0.25,669,1407,0.0,0.85,0.08,0.85,1.61,0.0,1
0.273,0.0,0.0,5.75,0.0,3.07,25,69,0.0,0.0,0.0,0.0,0.0,0.0,1
0.171,0.0,0.085,2.17,3.48,1.74,12,102,0.0,3.48,0.58,0.0,1.16,0.0,1
0.678,0.0,1.05,5.648,1.23,0.17,154,3084,0.0,0.07,0.77,0.56,3.24,0.0,1
1.174,0.0,0.106,3.584,3.53,0.0,63,319,0.0,0.32,0.0,0.0,1.28,0.0,1
5.836,0.0,1.31,5.792,1.09,0.0,54,753,0.0,0.29,0.09,0.0,3.67,0.0,1
0.0,0.0,0.0,2.132,0.62,0.31,22,113,0.0,1.56,0.0,0.0,2.82,0.0,1
0.824,0.96,0.0,3.025,1.92,0.96,67,118,0.0,0.96,0.0,0.0,0.0,0.0,1
0.464,0.0,0.154,1.612,0.93,0.0,10,50,0.0,0.0,0.0,0.0,4.67,0.0,1
0.0,0.0,0.197,3.681,3.44,0.0,35,81,0.0,0.0,1.14,0.0,0.0,0.0,1
0.51,0.0,0.34,3.761,0.0,0.0,23,79,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.272,3.192,1.62,0.4,34,166,0.0,2.03,0.4,1.62,3.65,0.0,1
0.105,0.6,0.315,3.217,1.21,0.0,30,74,0.0,1.21,0.6,0.0,3.65,0.0,1
0.161,0.25,0.161,9.633,0.51,0.25,110,578,0.0,0.0,0.0,0.0,1.55,0.0,1
0.439,0.0,0.241,3.702,1.26,0.38,45,1070,0.0,0.19,0.76,0.44,2.98,0.0,1
0.621,0.47,0.799,36.642,0.0,0.0,148,513,0.0,0.47,0.0,4.76,1.9,0.0,1
0.129,0.0,0.194,1.859,2.94,0.0,20,119,0.0,0.0,0.42,0.0,2.52,0.0,1
0.107,0.62,0.322,3.318,1.24,0.0,30,73,0.0,1.24,0.62,0.0,3.72,0.0,1
0.06,0.33,0.06,193.5,3.71,1.01,1013,1161,0.0,1.35,0.0,0.0,2.36,0.0,1
0.834,0.97,0.0,3.052,1.94,0.97,68,116,0.0,0.97,0.0,0.0,0.0,0.0,1
0.0,0.0,0.206,1.711,0.64,0.0,10,380,0.0,1.72,0.07,1.0,4.31,0.0,1
0.102,0.0,0.205,3.548,1.8,0.6,54,479,0.0,1.44,0.96,0.72,4.44,0.0,1
0.53,0.0,0.406,9.781,2.51,0.4,84,851,0.0,1.1,0.0,0.0,2.61,0.0,1
1.048,0.0,0.0,3.333,0.0,0.0,10,30,0.0,0.0,0.0,0.0,5.26,0.0,1
0.324,0.0,0.486,6.11,1.36,0.23,116,2218,0.0,0.15,0.46,0.46,3.12,0.0,1
0.275,0.2,0.206,4.923,1.51,0.6,103,1029,0.0,0.2,0.3,0.9,3.43,0.0,1
0.559,0.0,0.279,2.297,2.99,0.0,12,108,0.0,0.0,0.0,0.0,0.59,0.0,1
0.402,0.19,0.232,4.295,1.75,0.0,49,872,0.0,1.07,0.29,0.09,3.81,0.0,1
0.899,0.0,0.0,3.066,0.71,1.42,36,138,0.0,0.0,0.71,0.0,2.14,0.0,1
1.051,0.0,0.225,6.686,2.44,0.3,217,896,0.0,0.76,0.3,0.76,2.14,0.0,1
0.05,0.28,0.0,2.083,0.28,0.56,34,150,0.0,0.84,0.0,0.0,2.52,0.0,1
0.591,0.0,0.0,3.28,1.42,0.66,31,771,0.0,0.38,0.0,0.0,1.52,0.0,1
0.202,1.11,0.0,4.0,1.11,0.0,16,40,0.0,0.0,0.0,0.0,2.22,0.0,1
0.29,0.0,0.0,2.614,0.76,0.25,66,149,0.0,0.0,0.0,0.0,2.04,0.0,1
1.169,0.0,0.0,3.0,0.0,7.69,12,36,0.0,0.0,0.0,0.0,0.0,0.0,1
0.653,0.0,0.0,8.0,1.66,1.66,38,80,0.0,0.0,0.0,0.0,3.33,0.0,1
0.348,0.0,0.0,1.166,2.1,2.1,13,189,0.0,0.0,1.4,0.35,2.1,0.0,1
1.443,0.0,0.0,3.782,1.2,6.02,32,87,0.0,0.0,0.0,0.0,1.2,0.0,1
0.361,0.53,0.0,2.437,3.19,0.0,19,78,0.0,0.53,0.0,0.0,5.85,0.0,1
0.416,0.0,0.0,9.785,0.0,1.26,42,137,0.0,0.0,0.0,0.0,1.26,0.0,1
1.524,0.0,0.0,1.0,2.0,0.0,1,36,0.0,1.0,0.0,0.0,0.0,0.0,1
0.413,0.04,0.164,3.533,1.32,0.72,181,1643,0.0,0.32,0.6,0.44,3.08,0.0,1
0.407,0.0,0.0,3.454,1.21,6.09,32,76,0.0,0.0,0.0,0.0,1.21,0.0,1
0.554,0.28,0.221,5.328,1.44,0.0,140,341,0.0,0.0,0.28,0.0,2.89,0.0,1
0.374,0.0,0.059,9.039,1.35,0.29,148,1148,0.0,0.29,0.38,0.0,2.51,0.0,1
0.0,0.0,0.302,1.727,0.4,0.2,11,190,0.0,0.4,0.0,0.2,0.8,0.0,1
0.294,0.0,0.147,17.074,2.67,0.0,430,1144,0.0,1.14,0.0,0.0,3.05,0.0,1
0.609,0.0,0.121,2.666,0.38,0.38,22,160,0.0,0.0,0.38,1.16,1.93,0.0,1
0.0,0.0,0.29,2.257,1.47,0.16,13,158,0.0,1.14,0.32,0.98,1.47,0.0,1
3.907,0.0,0.0,13.928,1.75,0.0,70,195,0.0,0.0,0.0,0.87,2.63,0.0,1
0.352,0.0,0.056,9.601,1.2,0.3,148,1133,0.0,0.2,0.4,0.0,2.61,0.0,1
0.149,0.0,0.131,3.629,1.75,0.15,127,617,0.0,2.15,0.8,0.05,5.0,0.0,1
0.417,0.49,0.154,8.323,0.69,0.09,669,1365,0.0,0.79,0.19,0.59,1.38,0.0,1
0.829,0.61,0.0,4.45,0.61,1.22,34,89,0.0,1.22,0.0,0.61,5.52,0.0,1
0.145,0.0,0.291,2.95,2.22,2.22,11,59,0.0,0.0,0.0,0.0,2.22,0.0,1
0.328,0.0,0.0,1.333,0.0,0.7,4,16,0.7,0.0,0.0,0.0,0.0,0.0,1
0.358,0.08,0.261,3.554,1.3,0.86,54,981,0.0,0.26,0.34,0.08,1.82,0.0,1
0.308,0.08,0.067,4.215,1.55,0.34,82,1214,0.0,0.43,0.17,0.17,2.76,0.0,1
0.234,0.35,0.029,3.519,1.97,0.35,97,359,0.0,0.17,0.53,0.0,3.76,0.0,1
1.045,0.0,0.037,4.022,1.19,0.23,97,543,0.0,0.23,0.0,0.0,3.81,0.0,1
1.094,0.0,0.0,1.428,0.0,0.0,5,40,0.0,0.0,4.16,0.0,0.0,0.0,1
0.033,0.0,0.0,5.009,0.26,0.0,55,506,0.0,0.26,0.0,0.0,0.26,0.0,1
0.451,0.0,0.496,2.934,0.27,1.08,64,578,0.0,0.0,0.54,0.27,1.08,0.0,1
0.0,0.0,0.232,1.725,0.65,0.0,10,333,0.0,1.63,0.08,1.14,3.68,0.0,1
0.0,0.0,0.208,4.23,5.19,0.0,25,55,0.0,0.0,1.29,0.0,1.29,0.0,1
0.0,0.0,0.0,2.383,0.38,0.38,21,15841,0.0,0.0,0.0,0.0,1.14,0.0,1
0.045,0.09,0.015,2.133,1.56,0.29,40,303,0.0,0.87,1.36,0.09,3.51,0.0,1
0.0,0.0,1.219,3.875,3.84,0.0,11,31,0.0,0.0,0.0,0.0,0.0,0.0,1
0.312,0.0,0.062,1.477,0.41,0.41,8,65,0.0,0.0,0.0,0.0,0.41,0.0,1
1.765,0.0,0.481,7.059,1.73,0.86,159,473,0.0,0.0,0.0,0.0,3.47,0.0,1
0.365,0.0,0.182,3.343,2.1,1.05,28,107,0.0,0.0,0.0,0.0,3.15,0.0,1
0.124,0.0,0.0,89.9,3.07,0.0,735,899,0.0,0.38,0.0,0.0,1.92,0.0,1
0.485,0.0,0.388,3.322,1.25,1.25,61,319,0.0,0.31,0.0,0.94,3.14,0.0,1
0.767,1.56,0.255,8.083,0.0,0.0,81,97,0.0,1.56,0.0,0.0,1.56,0.0,1
0.046,0.79,0.0,2.934,0.79,0.0,60,135,0.0,2.9,0.0,0.0,3.16,0.0,1
1.306,0.95,0.23,6.027,0.95,0.47,91,217,0.0,0.95,0.0,1.42,4.28,0.0,1
0.536,0.0,0.306,4.653,1.91,0.47,78,242,0.0,1.43,0.0,0.47,3.34,0.0,1
1.118,0.99,0.239,5.228,0.99,0.49,69,183,0.0,0.99,0.0,1.48,4.45,0.0,1
1.181,0.0,0.787,3.875,0.0,1.19,31,93,0.0,0.0,0.0,1.19,1.19,0.0,1
0.802,0.0,0.267,2.0,3.27,1.63,16,36,0.0,0.0,0.0,0.0,3.27,0.0,1
0.019,0.0,0.058,3.389,1.2,0.38,56,539,0.0,0.27,0.16,0.21,2.85,0.0,1
0.0,0.0,0.0,1.682,2.03,0.0,21,69,0.0,0.0,0.0,0.0,3.05,0.0,1
1.289,0.23,0.151,6.529,3.3,0.0,276,666,0.0,0.7,0.0,0.0,0.94,0.0,1
0.0,0.0,0.212,3.272,0.0,0.0,24,72,0.0,0.0,0.0,0.0,0.0,0.0,1
0.117,0.17,0.058,3.521,0.7,0.0,39,419,0.0,0.0,0.0,0.35,0.87,0.0,1
0.0,0.74,0.0,3.39,0.0,0.0,45,139,0.0,0.0,0.0,0.0,1.49,0.0,1
0.502,2.25,0.0,16.304,1.12,0.0,148,375,0.0,1.12,0.0,0.0,3.38,0.0,1
1.566,0.0,0.361,2.638,2.4,0.8,22,124,0.0,1.6,0.0,0.8,1.6,0.0,1
0.0,0.0,0.0,3.851,0.0,0.0,51,104,0.0,0.87,0.0,0.0,0.87,0.0,1
0.709,0.0,0.0,7.82,0.0,0.0,39,305,0.0,0.0,0.0,0.0,2.4,0.0,1
0.0,2.29,0.0,3.85,2.29,0.0,19,77,0.0,1.52,0.0,0.0,0.76,0.0,1
1.777,0.0,0.222,9.727,0.0,1.36,63,107,0.0,0.0,0.0,0.0,1.36,0.0,1
0.218,0.28,0.218,3.694,2.01,0.0,40,218,0.0,0.57,0.0,1.44,2.88,0.0,1
0.031,0.0,0.0,5.5,1.76,0.25,114,616,0.0,1.25,0.0,0.0,2.01,0.0,1
0.426,0.0,0.213,4.6,0.0,0.0,23,69,0.0,0.0,0.0,0.0,0.0,0.0,1
0.458,0.0,0.143,6.298,0.5,0.0,247,781,0.0,0.33,0.33,0.0,2.37,0.0,1
0.199,0.0,0.0,5.019,0.0,0.41,18,261,0.0,0.0,0.0,0.41,1.23,0.0,1
0.17,0.0,0.17,6.266,2.72,0.9,41,94,0.0,0.0,0.0,0.0,3.63,0.0,1
0.0,0.0,0.0,1.545,0.0,0.0,4,17,0.0,0.0,0.0,0.0,1.14,0.0,1
0.424,0.0,0.212,4.125,0.0,0.0,21,66,0.0,0.0,0.0,0.0,0.0,0.0,1
0.768,0.0,0.312,3.401,0.98,1.12,94,966,0.0,0.28,0.7,0.07,2.24,0.0,1
0.17,0.0,0.17,6.266,2.72,0.9,41,94,0.0,0.0,0.0,0.0,3.63,0.0,1
1.351,0.0,0.0,32.0,0.0,0.0,75,160,0.0,0.0,0.0,0.0,1.78,0.0,1
1.413,0.0,0.0,4.047,0.0,0.0,22,85,0.0,0.0,0.0,0.0,0.0,0.0,1
2.412,0.0,0.0,20.0,0.0,4.76,137,180,0.0,0.0,0.0,0.0,1.58,0.0,1
0.252,0.66,0.05,6.269,0.99,0.82,350,721,0.0,1.65,0.33,0.49,2.81,0.0,1
0.495,2.2,0.0,16.826,1.1,0.0,148,387,0.0,1.1,0.0,0.0,3.31,0.0,1
0.0,0.86,0.136,4.541,0.0,0.0,31,109,0.0,0.86,0.0,0.0,0.86,0.0,1
0.398,0.63,0.0,2.625,0.0,1.26,19,126,0.0,0.0,0.0,0.0,1.89,0.0,1
0.0,0.0,6.003,3.75,1.12,0.0,14,45,0.0,0.0,0.0,1.12,2.24,0.0,1
0.417,0.0,0.208,3.812,0.0,0.0,16,61,0.0,0.0,0.0,0.0,0.0,0.0,1
0.698,0.15,0.067,5.101,2.75,0.61,63,801,0.0,0.45,0.3,0.0,1.83,0.0,1
0.0,0.0,0.0,1.333,2.17,2.17,5,16,0.0,2.17,0.0,0.0,6.52,0.0,1
0.622,0.0,0.027,1.25,1.14,0.32,12,165,0.0,1.3,0.32,0.0,1.79,0.0,1
0.0,0.0,0.0,1.333,2.17,2.17,5,16,0.0,2.17,0.0,0.0,6.52,0.0,1
0.326,1.96,0.0,2.3,0.98,0.0,12,46,0.0,0.0,0.0,0.0,2.94,0.0,1
0.639,0.0,0.165,3.697,1.32,0.32,117,3498,0.0,0.0,0.84,0.34,3.47,0.0,1
0.0,0.0,0.0,3.5,0.0,0.0,15,49,0.0,0.0,0.0,0.0,1.88,0.0,1
0.91,0.0,0.273,2.283,1.69,0.56,22,121,0.0,2.25,0.0,0.56,1.69,0.0,1
0.0,0.0,0.023,1.263,0.07,0.0,10,264,0.0,0.07,0.07,0.0,0.15,0.0,1
1.216,1.08,0.26,5.454,1.08,0.54,68,180,0.0,0.54,0.0,1.62,4.32,0.0,1
1.36,1.65,0.0,15.5,0.82,0.82,68,186,0.0,0.0,0.0,0.0,3.3,0.0,1
0.067,0.41,0.0,1.863,1.23,0.0,14,41,0.0,0.0,0.41,0.0,2.05,0.0,1
0.558,0.14,0.024,1.517,1.02,0.29,12,217,0.0,1.17,0.29,0.0,1.9,0.0,1
0.105,0.29,0.21,10.817,0.59,0.29,887,1244,0.0,0.0,0.0,1.48,1.63,0.0,1
0.098,0.08,0.014,4.049,3.17,0.0,48,575,0.0,0.42,0.08,0.34,1.2,0.0,1
0.775,0.11,0.224,5.782,1.56,0.44,103,798,0.0,0.0,1.11,0.11,4.68,0.0,1
0.197,0.0,0.0,3.807,0.58,0.0,61,297,0.0,0.58,0.0,0.0,4.11,0.0,1
0.262,0.0,0.186,11.793,1.39,0.0,289,2288,0.0,0.37,0.32,0.0,3.38,0.0,1
1.131,0.0,0.15,2.428,1.78,0.44,28,153,0.0,0.89,0.44,0.0,4.46,0.0,1
0.942,0.0,0.0,5.114,0.87,0.0,107,179,0.0,0.87,0.43,0.0,0.87,0.0,1
1.554,0.0,0.0,2.111,0.0,0.0,15,38,0.0,0.0,0.0,0.0,7.14,0.0,1
0.0,0.0,0.0,1.428,0.0,10.0,4,10,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.215,3.937,0.0,0.0,18,63,0.0,0.0,0.0,0.0,0.0,0.0,1
1.212,1.63,0.0,15.916,0.0,0.81,71,191,0.0,0.0,0.0,0.0,4.09,0.0,1
